-8.025786399,-14.601492,12.84928285
-8.70359424,-15.67943366,13.76132352
-9.41971827,-16.758492,14.85017748
-10.16936411,-17.81134628,16.13109957
-10.94522627,-18.80356344,17.61536944
-11.73709079,-19.69348049,19.30815987
-12.53141495,-20.43308352,21.20530262
-13.31114828,-20.96977897,23.2905427
-14.0557465,-21.24974806,25.53263565
-14.74166317,-21.22282847,27.88354862
-15.34318813,-20.84834601,30.27841255
-15.8339615,-20.10186927,32.63784661
-16.18879608,-18.98096932,34.87316239
-16.3859331,-17.50928123,36.8941181
-16.40922214,-15.73696743,38.61846329
-16.24998356,-13.73741016,39.98117114
-15.90819341,-11.5998079,40.94199958
-15.39268487,-9.419453997,41.48914179
-14.72040345,-7.287378757,41.63873865
-13.91475644,-5.281389487,41.43026282
-13.00343902,-3.460212333,40.91931972
-12.01607043,-1.861116518,40.16953013
-10.98198163,-0.5007889192,39.24504077
-9.928427273,0.6214763951,38.20482338
-8.879333923,1.519440087,37.09912837
-7.85459439,2.215399728,35.96796233
-6.869838471,2.736185013,34.84113966
-5.936566875,3.110009406,33.73935149
-5.06252831,3.364251355,32.6757485
-4.252227754,3.52407607,31.6576435
-3.50748262,3.611717468,30.68809497
-2.827978123,3.646232444,29.76727149
-2.211765873,3.643566514,28.89350647
-1.655705957,3.616799838,28.06410246
-1.155840061,3.576484522,27.2758981
-0.7076875217,3.531000228,26.52564027
-0.3064885712,3.486917299,25.81022657
0.05261404354,3.449314798,25.12683596
0.3744404478,3.422074211,24.4729946
0.663671135,3.408127826,23.84659518
0.9247854312,3.409668746,23.24588843
1.162015041,3.428331842,22.6694606
1.379324045,3.465336085,22.1162053
1.580400796,3.521608507,21.58529337
1.768659242,3.597879337,21.0761479
1.94725374,3.694760773,20.58842152
2.119091269,3.812809998,20.12198182
2.286856753,3.952574904,19.67690059
2.45303087,4.114633051,19.25345114
2.61991726,4.299614621,18.85210954
2.78966238,4.508221784,18.47356345
2.964280024,4.741234746,18.11872401
3.145669608,4.999513798,17.78874567
3.335636097,5.28399025,17.48504724
3.53590307,5.595650979,17.20934186
3.748127122,5.935512095,16.9636658
3.973901994,6.304583414,16.75041662
4.214765919,6.703817966,16.5723877
4.47219386,7.134052565,16.43280952
4.747592946,7.595920038,16.33538555
5.042282904,8.089762454,16.28432674
5.357468578,8.615486976,16.28437699
5.694209378,9.172442284,16.34082343
6.053363716,9.759223764,16.45948979
6.435529333,10.37346708,16.64668426
6.840974526,11.01164371,16.90913851
7.269526484,11.66875475,17.25382683
7.720481176,12.33811464,17.68777833
8.192474042,13.01105632,18.21777992
8.683327724,13.67669168,18.84988447
9.189936568,14.32176207,19.58898733
9.708100438,14.93054628,20.43807957
10.23241264,15.48501695,21.39749159
10.7561596,15.96506696,22.46415238
11.27128538,16.34929697,23.63059273
11.76843848,16.61582588,24.88433021
12.23708328,16.74359679,26.20727439
12.66582491,16.71410164,27.57557735
13.04273745,16.5129401,28.95994113
13.35597988,16.13181951,30.32668352
13.59436773,15.56992837,31.63918178
13.74813721,14.83504857,32.86025488
13.80960971,13.94383124,33.9545351
13.77383402,12.92110401,34.8912642
13.6390328,11.79844699,35.64650692
13.40682989,10.61176337,36.20492972
13.08222466,9.398691032,36.5605742
12.67327597,8.195661546,36.71668522
12.19059667,7.035520654,36.68466496
11.64665233,5.945577765,36.48231216
11.05500967,4.946540075,36.1317329
10.42958055,4.05216501,35.65722243
9.783934075,3.269627618,35.08332383
9.130748603,2.600336284,34.43334438
8.481393674,2.041067505,33.72828296
7.8456753,1.585168867,32.98624575
7.231714349,1.223707189,32.22223416
6.645941408,0.9464950505,31.4482286
6.093176595,0.7428911483,30.67345601
5.576774514,0.602427365,29.90477242
5.098799981,0.515234549,29.14707339
4.660221597,0.472312324,28.40369394
4.26111027,0.4656782154,27.67677936
3.900818515,0.4884184179,26.96758419
3.578158043,0.5346736167,26.27673768
3.291540697,0.5995866346,25.60442994
3.039116614,0.6792145032,24.95057479
2.818873485,0.7704419228,24.31491101
2.628732942,0.8708759386,23.69708912
2.466615717,0.978757596,23.09672151
2.330501648,1.092866602,22.51342235
2.218468159,1.212446672,21.94682941
2.128724198,1.337129065,21.3966204
2.059629537,1.466875794,20.86252145
2.009710868,1.60192347,20.34431352
1.977668593,1.742743644,19.84183621
1.962382056,1.890004428,19.35499189
1.962908666,2.044545305,18.88374946
1.97848341,2.207352865,18.42814994
2.00851364,2.379546938,17.98831275
2.052576592,2.562366443,17.56444475
2.110411849,2.757163812,17.15685062
2.181919193,2.965397113,16.76594653
2.267150042,3.188629691,16.3922764
2.36630637,3.428525166,16.0365308
2.479732526,3.686848193,15.69957182
2.60791392,3.965460073,15.38245708
